,id,breed,breed_id
3908,6116e03d6a015ced423695f194cf87c6,collie,16.0
4750,77206715d37089e33d8c126485ba24c7,african_hunting_dog,88.0
1534,25e4cf89d2558df2a189d4d6e76efcb1,pomeranian,117.0
5766,919e8336fe2c2834454c6690155a0620,papillon,99.0
8437,d3f3306d5a62c333895fa98edfd9a028,boxer,42.0
7388,b8f1b0d8fdb130de46b61a34ef0278bd,afghan_hound,20.0
7384,b8e77ec7272a78a3340dab5513917a85,cardigan,61.0
5591,8d4b28ae56c225f870139cdfeff5131c,scottish_deerhound,78.0
7356,b8536d60999368470b9fb64c4ad3ed6a,bouvier_des_flandres,110.0
7048,b0ba782b54de66ab1c3a340b5cfd9d9a,keeshond,80.0
2427,3c66b664d8de58637b83e78643079428,silky_terrier,41.0
2087,3406ba0b6a71aecf53fe7122fa747b59,afghan_hound,20.0
6098,99e92f87e797b24911992e019c3f940a,collie,16.0
7281,b6591fe0f1e14cf4aadc533c97eaf558,soft-coated_wheaten_terrier,69.0
8630,d8b4d06e0021ce684c1682011cc2687d,clumber,95.0
8651,d92166adb57cd563a2a9bc92be3ddec0,bluetick,6.0
2503,3e59cfed26b58362a9c8aec711c3c6f8,golden_retriever,55.0
4643,74089a7fb8250cf5581ccdc2dbd06876,soft-coated_wheaten_terrier,69.0
7773,c28e2f22672805efa4d1bbba93a09662,silky_terrier,41.0
1644,28b0c66727c333afe43cb7c6006cd3a0,newfoundland,112.0
8633,d8c56d35f5c43e257ca91b64d3d86fb7,american_staffordshire_terrier,116.0
2007,31df4ead5c593ad0884cab68f5037e8d,soft-coated_wheaten_terrier,69.0
2380,3b266adc845e74ee438f2a67e57938d1,japanese_spaniel,100.0
2639,4170a9e32373fcc2e178b5a357cc849a,kelpie,29.0
2528,3efc5f61379eb3003dfd0a8c88ee5afa,entlebucher,26.0
7095,b20ac3f8cf850665723bb13cc31cc316,old_english_sheepdog,34.0
5412,888dcbdc6f70220a8174befc34266a16,norwich_terrier,119.0
1941,2fd760238f5a77668218f0c90ef4793d,chihuahua,45.0
230,055cfac66e5d67756ab05d02baeeb04c,great_pyrenees,28.0
9434,ecb279d5c137b233683c6e0b8d7c1b88,saint_bernard,65.0
8056,c965e44d0fd6782c734883897d4be493,otterhound,67.0
6541,a4b629ce39bca6206ee3841fea8c557f,great_pyrenees,28.0
495,0bedbecd92390ef9f4f7c8b06a629340,irish_wolfhound,68.0
6914,ad7d271bedbe576ccbf5c646e4ddcbc2,siberian_husky,118.0
4864,79f19e141ef77c11376a2ee137ecd731,greater_swiss_mountain_dog,108.0
7215,b4d673a70a77504b16d2f975a941dbbf,samoyed,1.0
1554,266e30c1d1173e2091d8949043c2941a,black-and-tan_coonhound,32.0
2712,42f43e8067b90430b6a05afe0b1ddbca,labrador_retriever,62.0
3032,4af4279fe2e7d81da962577848bce804,schipperke,5.0
9245,e827e6439b32ea68d51e894a7350c699,toy_terrier,51.0
9043,e346c77b51b03999cbf7d89ae776e696,great_dane,79.0
487,0ba12512fa4766cc4f8c288cb3b9b95f,border_terrier,71.0
1022,193a03557eb1c0fed9b2ef8f9f9d892f,toy_poodle,0.0
2686,4256019f31cf585155e3e5154e4cb017,irish_water_spaniel,40.0
2731,43572ba7edf772a95f539e57afd9eb43,labrador_retriever,62.0
7154,b37eeeae39be339eb04a3705bfcac2b3,silky_terrier,41.0
3679,5bbfcec5c399f735831f7b17c3c6bca3,blenheim_spaniel,15.0
3344,530f38ff38ca1ef890955d4c65bffcd8,yorkshire_terrier,86.0
920,169db2d825a1bdeb5a576ab746812936,ibizan_hound,30.0
3838,5f14fac852ee51524997243f086e4ea2,norwich_terrier,119.0
8872,de5e511f50c8e04008da3de616f254fc,affenpinscher,22.0
9923,f95ac23ee909194006c538c4fc6e6750,bluetick,6.0
7806,c33eda1d0346155ca7a6c8f03121945c,soft-coated_wheaten_terrier,69.0
5179,82ea6b590bffc55643a267a8f835a984,yorkshire_terrier,86.0
8714,dac34d5005d8ca61121ee074936ecc65,rhodesian_ridgeback,13.0
8395,d2800b5baf5bf85e6adda6f776d8829a,walker_hound,57.0
5687,8f801a4ef6ba82252569289352a152d2,tibetan_mastiff,104.0
6985,af2a164d245c2b4e92e073e2227dfc39,tibetan_terrier,17.0
7203,b48a7b5aca76a96057c135f5f968ded7,sussex_spaniel,109.0
2206,3760abb0f26801508f64c4a22759d4a6,whippet,21.0
9605,f1842cfc3bdbf485847574cb1b133d29,keeshond,80.0
2916,482e3f27a3b91f9473abadcd23c41e35,norwegian_elkhound,75.0
6839,abbbd390647afb9e206005d01ab92316,samoyed,1.0
1359,21733ecef08819821f584f27cfc961d9,irish_wolfhound,68.0
9186,e6b47a2f62d0956fae1f3970f310b64a,great_pyrenees,28.0
2584,403dc79fe2e7b3128ab675ef6762754a,labrador_retriever,62.0
2175,366bd5a3738a9c21d504c8154c957e58,entlebucher,26.0
6189,9bf8d209bc22d6bd10ca8a53c3b25c4b,german_shepherd,115.0
1593,276de3bdc93f4220e5b7492dc601cf5c,giant_schnauzer,92.0
6472,a2fcf508524f0601a122d705ea8a34b5,beagle,105.0
9095,e4a669bdb348065f7760d43fa3efa731,bluetick,6.0
8449,d43b3de6be56e23c4894453f12a8179b,toy_terrier,51.0
2972,495b7b4c6b37540d443d283fb7ef3fd1,airedale,12.0
6893,ad26c36ca5249ded86644ef1f01edd91,lhasa,87.0
5415,8898c34ad05d2c95319ff2a2f326e69c,saint_bernard,65.0
4861,79e5a57747f01674c13c7808a8182387,giant_schnauzer,92.0
2220,37b5b25c181eb0c2e15d2c26f39695a4,italian_greyhound,9.0
1595,277392eca69e5f231038a15a640fc01c,entlebucher,26.0
7020,b008606ddfb5f48c2a68891fe861acce,airedale,12.0
9758,f5aae143adf81f97da05095d78d73350,chihuahua,45.0
6997,af679c36a907c9a5006df4504ba67991,norwich_terrier,119.0
8867,de477e14f0f55d3b3f591f137d13a698,scotch_terrier,103.0
7394,b92326736c446df97a64932c02113b47,african_hunting_dog,88.0
610,0ef688efcc98bc287976c3d4d8145ae8,norfolk_terrier,39.0
1283,1feb929715c1e47b1cd7f6442ed75e51,sussex_spaniel,109.0
3743,5d098c63f25c9754324e6caa7ee7ce10,redbone,2.0
7709,c0ec60ef57bce7f784d8a6f1615d169d,norwich_terrier,119.0
7043,b0a63d52383934ed0caec038dbbe7d92,rottweiler,76.0
9379,eb53813edf96c446e5acaa06c0deca9e,scottish_deerhound,78.0
48,013f8fdf6d638c7bb042f5f17e8a9fdc,tibetan_terrier,17.0
4410,6e2c2e1c624df79088b4362afd615ef9,english_setter,11.0
4869,7a11caa83f363f20ade587ee2a6b2e22,irish_wolfhound,68.0
2446,3cfd2e55e68f72550beaf0f0a071c096,norwegian_elkhound,75.0
1611,27c96fe6f4dae2f400dca8f40e619978,chesapeake_bay_retriever,18.0
4234,696275cccde3012bdde81697b9923b6f,papillon,99.0
5668,8ee7ec8ec21f4f1dd3374d496da41989,border_terrier,71.0
5601,8d66efb7040095b0397cf73761d3bf41,tibetan_terrier,17.0
2509,3e798829f7d4bc1820b4bb7f466a4a87,old_english_sheepdog,34.0
3439,5586cd00a05b737f7b1c1a67d36e8445,norfolk_terrier,39.0
3412,54ebe1556b3b40fe66163ed85749782c,staffordshire_bullterrier,70.0
5862,93e99e11f97f9f31f0a68f91e955fbe1,silky_terrier,41.0
256,05fbe54802ffb6d6256abb93381f5cf4,appenzeller,54.0
6201,9c673a702cd1ea728c1d693b2f684df3,brabancon_griffon,10.0
7297,b6c630af05e14b4b707bef3e9dcba09f,appenzeller,54.0
8830,dd52583a6a9bfdcc5278c5d61a57b7e1,norfolk_terrier,39.0
3071,4bafa4d48d31c4291c67a7f29b64aed4,saint_bernard,65.0
3828,5ed0024700ee7dc770ce03215913e740,samoyed,1.0
597,0ea78b024dc3955332d3ddb08b8e50f0,beagle,105.0
2390,3b6e352b98a028684231b26e0b1398f4,irish_terrier,59.0
7099,b21f1277b79851fc6a196c4c872dc921,sealyham_terrier,47.0
7202,b486c3b6151cad246e272cccb05a9f2d,chesapeake_bay_retriever,18.0
8297,cfb9775c071c3c447d1e7f132bc5b48e,briard,56.0
6360,a048795ed9051cdcf322e407293ef855,toy_terrier,51.0
4439,6ed008f02d1914e33f46b42f27dd5ad0,old_english_sheepdog,34.0
2985,49cd12b943044687bb3b8ad80df7e103,irish_wolfhound,68.0
1892,2ea0a5df97a6dbd3a5cca32bd442dbe9,australian_terrier,35.0
4753,773f83245c9206fd7f67812b064b4117,appenzeller,54.0
554,0daad4c8568dd89f295f6c3837b772df,silky_terrier,41.0
8487,d515076900624c15de25a9b5e45c2ee7,briard,56.0
8950,e0ba27b6d9250ab716da71da96b3bca0,curly-coated_retriever,36.0
7190,b4387fb303b18cf2c7e49248f3bc27f8,irish_water_spaniel,40.0
5722,904af4de88a7146b714dac3475bf5ca9,dandie_dinmont,114.0
2706,42c5c84c03dacbf5784f8c8910242018,boxer,42.0
5044,7f988b33eb8736ec69b17c498926d407,bedlington_terrier,84.0
6546,a4c75ababee1602560c6783244a06274,staffordshire_bullterrier,70.0
4103,661a470728de5c694ea87211eb1c6738,vizsla,74.0
1096,1b37f69ec68a20db70bd073486fb5a3c,american_staffordshire_terrier,116.0
5557,8c547b5df1aff986fa67f9efc97459b9,leonberg,102.0
8127,cb3121245ba0e86572d9f46f10ca0e5f,rottweiler,76.0
4015,63fec13ea3eaa16965a4a641fc27b7cf,ibizan_hound,30.0
9591,f0b08d4f04e66b73526313b7cf0a6b08,beagle,105.0
1726,2acb0afc8305957a9fcd602aafc222fd,gordon_setter,96.0
190,045ea2f41120606e2c5ae1315cebfb46,siberian_husky,118.0
4413,6e3de72645dfce0366da139ebf3b5889,basenji,52.0
4929,7bd0187f1b9e4fbbffc6d4e8e98746e5,siberian_husky,118.0
7699,c0c3cd7054d43a350f772b8242cd0217,great_dane,79.0
7081,b1d69c0d60af2cc45ca95a3136e9cf7c,lakeland_terrier,91.0
8139,cb8a9dd977947ae3fd1c257eb047686b,bull_mastiff,44.0
3023,4ace2029008b5b1e9e74b21e610f0b37,norfolk_terrier,39.0
4393,6da6146a2615c85076d54df772df8d17,malinois,106.0
4860,79e176c35318c7cdb2db59366726de77,west_highland_white_terrier,4.0
5073,80916993d582c4db7bb90bcdb768e31f,saint_bernard,65.0
4290,6affce874637f58961a26a98183c9241,papillon,99.0
7361,b86820556af40d864baf167f9dacc9ca,entlebucher,26.0
9047,e3674d52b8788561fc9e21430c9bcd67,weimaraner,38.0
1373,21b5e0496a130df8779281813e071bfd,komondor,60.0
6842,abc50b5c5809ee3dd97022c2e1b21db0,border_terrier,71.0
9374,eb2f7c626e517b63a1fc07577d8db675,newfoundland,112.0
9130,e5757684859b44aa875efd4d67661399,keeshond,80.0
10016,fb32a67c8f89942906d08973dbad87b0,sussex_spaniel,109.0
6488,a34ece95db67dc41281553e082f2e52e,mexican_hairless,93.0
10135,fdca49e41439a428f8f727115e2610a9,malinois,106.0
5006,7e78e5d12f74ad605ef5e63459b72132,lakeland_terrier,91.0
1270,1f825609b43784e073b718ec559ed397,norwegian_elkhound,75.0
4576,72627e7db46df1ffab8dc52c8f1c0414,irish_terrier,59.0
8171,cc761b9fd55bdd6ab132b44a9b77a7da,basenji,52.0
4848,79aaf2bb0872d2f14ffd2d65057032f1,pekinese,107.0
818,1418b4cd78095ff2635ef02684a026b7,bouvier_des_flandres,110.0
6312,9f682747d236dbaf8c530933e5dfcb44,bernese_mountain_dog,25.0
3459,560cf9c528bf9431c6512e4029daa7ff,labrador_retriever,62.0
6975,aeedf5985e1a8b0b4dc9f2e43f389150,kelpie,29.0
8758,db7aa8aa2ec0ffecda4127bad65ceac4,great_pyrenees,28.0
10043,fbcd86965ce247c0a44e50ff7b66a670,entlebucher,26.0
9200,e74f33ae3d78d3d2f8c75b8fc847f5ad,maltese_dog,111.0
2664,41ef9f24fe52597681730159ad645063,chesapeake_bay_retriever,18.0
8789,dc58e98a94ff4d49ff7242b5b860f167,newfoundland,112.0
4906,7b1d7a6aa4c68b5ef68a5d16d19f2809,toy_poodle,0.0
9691,f3d517cae12f545fd445a0cfaf94b505,soft-coated_wheaten_terrier,69.0
8734,db19763a49f08e0e887b874be8c88e99,entlebucher,26.0
8259,ceca987bff2a3776e5ebc1e2ca54a9da,brabancon_griffon,10.0
1817,2cefe40de2cc019c8feaf8409a236c19,groenendael,8.0
1158,1cd45fce1051908a08205b7dfc644efc,german_short-haired_pointer,97.0
6841,abc4dec9183b686aceb15f4de7c99c7d,mexican_hairless,93.0
5848,939a394d7e18424e4412bce67ecb9ced,irish_terrier,59.0
6095,99e0616fbf8014e22cfd09ec55fd448a,rhodesian_ridgeback,13.0
5453,89b539e909f580be06923c40ec11c477,pug,85.0
1785,2c511f4a8d8731a86e607bb17dd10f59,bouvier_des_flandres,110.0
8788,dc56a2b217661f2b3b521d8f58c1504b,dhole,24.0
4752,77257e84ad1baee850c33f5ad5cf90a0,greater_swiss_mountain_dog,108.0
3232,502ded707191ee7301ca50cdad0110e9,kuvasz,82.0
9038,e32461da9c81edd9bd5a6cc2d7183129,english_setter,11.0
836,146fbfac6b5b1f0de83a5d0c1b473377,irish_terrier,59.0
9167,e63ce7912e8a260513f3d4d9db3eaa62,malinois,106.0
265,06448bf4366760660b6a7611d93d7533,bernese_mountain_dog,25.0
2641,417e5069354eff32c8fd13729a6702e3,cairn,50.0
8887,dedbc436c840a97feb7b2f3fa1175fa5,borzoi,113.0
7796,c3093c45a6da6089d47e6e0f21b9a66a,irish_wolfhound,68.0
8159,cbe74cdfb13fdd3748c52629e38b1588,collie,16.0
5843,93870e5bf9d1a2efe65d010ab08173f1,silky_terrier,41.0
7681,c05756fc992ab5863853dafe9cf50675,irish_terrier,59.0
9218,e79c6a88cf8da397ee67235a04741f2d,shih-tzu,3.0
5938,95fddaeff7bee1d481cff457b5401c7f,great_pyrenees,28.0
7847,c43f8987dc2992971f4316cecc4cad73,norwich_terrier,119.0
3471,566d22b5ac9756acaccd91e7c6ac0ddc,maltese_dog,111.0
8413,d33a9df2a23a1ff3ef29ac6694cc7e79,appenzeller,54.0
2735,435e5761414ec753e7941d2d8dcefd36,pug,85.0
655,0ff07d44f992eec7f0b5452875255c80,labrador_retriever,62.0
3051,4b5c813f99948df4f67b380f23f9d4de,cocker_spaniel,77.0
6041,98948082d4faa052198208a4a8081ef1,basenji,52.0
7811,c356c52c408f1099adb4a106718a2935,clumber,95.0
6690,a7ede45f2bcc3b5f918cf6626da1be91,border_terrier,71.0
5266,84ab21940432e5b42cfacc58cd84c861,miniature_schnauzer,14.0
7397,b941a00fdd9bdab17af68eaf935a1690,flat-coated_retriever,90.0
2201,37441b5de2663889de466c41a8f87a94,greater_swiss_mountain_dog,108.0
2576,40209815012be281287091336c9d6223,saint_bernard,65.0
4534,7132f29cda3823956bd8f246a16faba8,norwich_terrier,119.0
451,0ab8d4c80ae4e6bbeacd66fb7e52b851,pomeranian,117.0
125,02f3d5fd1eea0a2e6f4742bc54b51ba9,american_staffordshire_terrier,116.0
3990,6305b890b2eaa191700137b7f14e6fee,lakeland_terrier,91.0
5814,92d66c4265d4697642d27fceceea8dd4,irish_water_spaniel,40.0
247,05bac66dfae763fb86ab6360bd3c6f5f,kerry_blue_terrier,23.0
8174,cc7ae3da3bebcc4acb10128078cdf29a,vizsla,74.0
6298,9efaa25fd1823395c4d8bb023a059e62,kuvasz,82.0
4216,6911390f33e6506b7a2706f39cf5fd00,australian_terrier,35.0
2535,3f3040cf4ce932d3e0d5d627c3ee0a89,blenheim_spaniel,15.0
9292,e95bd9ab625ad1c16b513a13a27c447d,beagle,105.0
4902,7b04d01de0522d0290acffe558487d4a,maltese_dog,111.0
1519,25982a31ae3190f007a4a072599a0959,pug,85.0
7657,bfd383676d64ac4b280719a0ef6e48b4,sealyham_terrier,47.0
5155,82657cb2cfcaaca8626b8f9488b0d8bc,eskimo_dog,33.0
8712,dac0943bf45a8f3f1a8f374cf72dc50e,brabancon_griffon,10.0
2476,3db0e7a5251e46b32584100fe3327cd4,ibizan_hound,30.0
3639,5a73316d885b4b6e4d9845100f762e4c,boxer,42.0
9491,edcfee2eaca6697d103ad03531aec0c3,pomeranian,117.0
1399,228e7403fbfab41c7586de3afb83887b,lhasa,87.0
580,0e532335572b91360975154c90381689,miniature_poodle,31.0
10205,ffa0ad682c6670db3defce2575a2587f,english_springer,64.0
4579,726ca22c7c9c7b1043c7563a5a494cf9,soft-coated_wheaten_terrier,69.0
1231,1e69f2ee565c49854da8d9fb6ac6264b,brittany_spaniel,43.0
10052,fbfb5da3096f8d12329dc9a02de83dd3,border_collie,83.0
7855,c4649d3948446cf3cd90da2ee922b3c1,entlebucher,26.0
6166,9b4fb689d5adf1f5996613704c038519,american_staffordshire_terrier,116.0
6123,9a549f3e214768132fed22aaf9ce34f8,miniature_pinscher,89.0
7469,bbaf88be76553b3314045f057b94e0af,airedale,12.0
8458,d4673be6357164335165192fab6d97e7,curly-coated_retriever,36.0
8983,e1a7959ca4b8da181cf109794cf2ce19,english_setter,11.0
6829,ab904c74f49f5740e7f42f18ada3a72e,great_dane,79.0
7591,be3ede4734509f6c5d5de4f40b867f9c,afghan_hound,20.0
520,0ca382d7309e346ac802a202d0fa8c67,chesapeake_bay_retriever,18.0
7524,bca88d42e4fc84b3169b13a615f5fdbf,italian_greyhound,9.0
7015,aff4222a0f4fb441d627f7ad396caf3d,irish_water_spaniel,40.0
521,0ca9280205bd68d201e1d708db3f209d,cairn,50.0
9933,f9a1339b0ef12e47ae875a86cf91524b,dandie_dinmont,114.0
7102,b228a8cc82df53d3725566931a9f2f82,brittany_spaniel,43.0
9891,f8a16c174f672a88dff675bf2aa5e41f,flat-coated_retriever,90.0
3760,5d65d1e510fe5a0ca5df404ce3db48c4,siberian_husky,118.0
3943,61eac66456c44895c40b409eaaf60882,shetland_sheepdog,66.0
242,059a86d50634c78d5a18f918cb0b3f0d,afghan_hound,20.0
572,0e167bb5c5d4736190d220d081d1de23,siberian_husky,118.0
7371,b8ae8c78f07933037c525c57c659ba04,chesapeake_bay_retriever,18.0
7779,c2a094b3b0217960355c60901cd9894a,flat-coated_retriever,90.0
1920,2f6c917f95bc218126cbbe94da0aefba,scotch_terrier,103.0
5257,8477ac111ca6a9f11c2edfa43a933cad,lakeland_terrier,91.0
201,04b5834c3a969c6308ce157c547bb313,basenji,52.0
994,187b3a867bb68860208c37aaf43d2115,newfoundland,112.0
6330,9fb14d359862987b31fee92145566e70,malamute,53.0
8209,cd2365170b2191c7a5df0c9531f2af70,entlebucher,26.0
9214,e795a13bbfa8a72daeb315646f83068a,dandie_dinmont,114.0
6920,adbc0c1e5c3c13e91701d064239c1eb9,vizsla,74.0
221,050c59e2063923106443e9fd81683088,chesapeake_bay_retriever,18.0
4495,70462e9512d0b258c1a976a1d523f918,leonberg,102.0
1194,1dbb5ed33712d605d15f2a4e5dc855c6,german_shepherd,115.0
7264,b5f9c89e10da55d264acc6396aac39c7,kuvasz,82.0
1741,2b30ed72929cb94d91e4f6a5d821b64a,staffordshire_bullterrier,70.0
8815,dd0834325da4d5500f22614308e76d9f,cardigan,61.0
42,011e06760794850c40f23d6426c40774,dhole,24.0
4482,6fdb5f8b4439dbeac3781c0e2fef4997,chesapeake_bay_retriever,18.0
189,045d421a681a7da04ff668992a8b4c3e,gordon_setter,96.0
7636,bf350ef1b1f2c61c5312bbc3d7896a98,weimaraner,38.0
3833,5eff19bf1ee8749d98805c5a856a7212,norfolk_terrier,39.0
4658,7485df362ac8abcff73a6cf75e7955e1,siberian_husky,118.0
10018,fb542f35faf7843778cb2c35d81a7a44,eskimo_dog,33.0
2006,31ceb3788539e33a6f0b29c5feb194b4,silky_terrier,41.0
3719,5ca1ffd7a6d09951f5ae0afca1635b02,chihuahua,45.0
2648,419a994803b6436b2ff3220b192b883d,pekinese,107.0
2769,441ed2d94ca1a9c041aa6bbc3709719e,english_springer,64.0
9239,e81b2d682dd2a2f5900b07551297f0a5,welsh_springer_spaniel,19.0
4644,7408e8f78e6b1e7372010d145c7f7684,old_english_sheepdog,34.0
9162,e623bb54da50bddad89dbe36582ef530,scotch_terrier,103.0
7776,c2956f64221e5f8ab9aef1540f47f7ac,beagle,105.0
1121,1bfd8c2e444535d3854571985a563837,border_terrier,71.0
779,135587061f51e7dabb820bbbd619977a,norwegian_elkhound,75.0
2782,4478c81c9391174de6acc2afc2af3217,rhodesian_ridgeback,13.0
9086,e483418ed3331b5bdbd39cf4539fbfb5,schipperke,5.0
6658,a73f41b13b33cb177001a55a940505fc,american_staffordshire_terrier,116.0
5705,8fd5567056096a09aad51d3518b95b49,cardigan,61.0
7425,b9e9ce2495d96099fc799022fc074d0b,affenpinscher,22.0
6005,9781621d2b39b78b12cd1023e6bb1e69,maltese_dog,111.0
5057,800fde0b5c467ea8673b237a83cb3d8b,tibetan_terrier,17.0
454,0ac12e1849fd51b2158d16b8f5e75551,german_shepherd,115.0
1261,1f4be7638f86f04289e75363befcd19f,rhodesian_ridgeback,13.0
10187,ff12508818823987d04e8fa4f5907efe,australian_terrier,35.0
5624,8deb39440ce06c0c54895334e556e421,keeshond,80.0
4255,6a2699254f32598077fecc9d92a6b490,bouvier_des_flandres,110.0
9275,e8e113dfd19ec90776c74b9105f3c29a,dingo,101.0
10193,ff4bb57ce419cd637dd511a1b5474bff,appenzeller,54.0
10079,fc7cefece70681db1b55887a4b02a901,keeshond,80.0
9143,e5afb48f945656686984a28974cfca73,norwegian_elkhound,75.0
3888,6071f004fc268cd480eabe456d49578a,pomeranian,117.0
7115,b281302557af3f809a2beda37bd5a73b,groenendael,8.0
839,1476da6f7fc9421c8ec3c0aba6b3e1bf,black-and-tan_coonhound,32.0
8683,d9f0ac78472ce66dd48364521d396835,irish_wolfhound,68.0
1874,2e585973e78b96834a6c980daa251be8,italian_greyhound,9.0
692,10f1d53bb20d5acc7c8772018399c238,dandie_dinmont,114.0
9532,eeef7ff1d9b702cc5eb3befca986f723,great_dane,79.0
5138,81d1a5fa19298526f1e1103d0ce2e544,irish_wolfhound,68.0
6946,ae379664238894ccaaaa789b988b9b4e,miniature_poodle,31.0
898,15f8b879f8660fece35ed760345fa9dd,eskimo_dog,33.0
1035,19a845cb10c06885ee147501491a65c9,norfolk_terrier,39.0
3069,4ba3153abd0cd06521f2bf879455a603,miniature_pinscher,89.0
9138,e593a51964b8dbf67e3a8724667c1102,basenji,52.0
9621,f20709a67b3a33528b56cfbb4ef3237b,west_highland_white_terrier,4.0
1712,2a7b71cc59c791ce50e30fcc77909b61,cairn,50.0
9445,ece3ba1b205d68f8860612f993ade240,malinois,106.0
1466,24804d5b56da5261bd21663194a4444a,staffordshire_bullterrier,70.0
7086,b1e8dfb27a65a838de14079947684fb8,norfolk_terrier,39.0
5191,83217877553b0d7ba501cf416e4b7b8e,standard_poodle,98.0
8638,d8e4509a786dc5d844ebb20d45d66f05,dandie_dinmont,114.0
3885,6061a5acf8b115fcbbff09f91e683125,great_pyrenees,28.0
5348,8693c4778a1689333d01a5e505fa7993,keeshond,80.0
7852,c44756c419398a3f3a06e814ac73a3bc,curly-coated_retriever,36.0
1523,25b02d997fb29784ffa5d767cb0481d5,blenheim_spaniel,15.0
31,00cc68a50b2d016a6b29af628ea4e04b,labrador_retriever,62.0
9648,f2d2443edb0bffec560ed1339613503d,english_springer,64.0
9800,f6a32d6b0c663f2f949520149232a329,otterhound,67.0
9576,f056299c0c659aa73947f76837369a9f,lhasa,87.0
462,0b178813be36410eda8742abe2153ced,chesapeake_bay_retriever,18.0
2043,32dfc20fe34591029efeee830255eb06,japanese_spaniel,100.0
6228,9d1c8c760384f8d02e4d32c93bd77110,greater_swiss_mountain_dog,108.0
7153,b37bd77fd4cf8db40bfe52340ffbe969,bernese_mountain_dog,25.0
6114,9a2b8517016e7afcdabb489395d27f49,keeshond,80.0
4734,76aa48855d652aa3713bc1a1a2a1e296,standard_schnauzer,7.0
1091,1b20097c91be4734961d8e865e414d7e,cocker_spaniel,77.0
6140,9acdf755109d8d01521a0c8c440749e4,norwich_terrier,119.0
6502,a3be5dfa7460f431c01946b9d1f78df1,cairn,50.0
1766,2bd96ebe4a342e09b8379b0cf16cf391,african_hunting_dog,88.0
2247,382321aa611762ba588d18d3f826db20,bull_mastiff,44.0
4651,745bba112487c0ba5e0eaecffdadc0f0,kelpie,29.0
3750,5d3645c92679b592f0f76e2040f2d22d,labrador_retriever,62.0
3448,55ca8f686661259ab4272e2a0aa22066,maltese_dog,111.0
8748,db466cbb0c6f243fa38cbd7c1ff6c7b4,irish_terrier,59.0
3598,596ecd3ef1cc263c8ea4cad3d5bded51,labrador_retriever,62.0
5058,8014cba37576a7698c3cd58131e7e54f,pomeranian,117.0
4433,6eaa58eb9a9f96c8474607b72387c91e,american_staffordshire_terrier,116.0
8880,deb5ab49dab71dea5d3a076f00eb4820,border_collie,83.0
1743,2b3a5612b59af3c353a68ac307d92884,airedale,12.0
2119,34cbb550d54848f97181e3c041761211,brittany_spaniel,43.0
9261,e8919d9aad4b786433cde19e387df19e,miniature_pinscher,89.0
7437,ba778f63824492b71f2325ae1ced3649,kelpie,29.0
9484,edafef97d647ec7c4b4e00ed5fd3dde5,labrador_retriever,62.0
6642,a6d7c6cc8162c58d6f75d6f46cd6e0d4,american_staffordshire_terrier,116.0
8552,d6a17a79cc8407190ba724064186bb45,dingo,101.0
1656,2918212b7adcfefa9640c778c21cbf6b,redbone,2.0
1418,2329f9e00a661ef8e0935b731669c935,cairn,50.0
5563,8c6d252c208a9564a72522e6592b12d1,miniature_pinscher,89.0
7850,c4438c44317572f7a432469a63203819,yorkshire_terrier,86.0
9632,f25a4184e33741e745175fd1d7c6d172,rottweiler,76.0
7390,b8fd495e7565e47123ef1500113942c2,basenji,52.0
8822,dd1ec05369df96f7b53cf3a7db056e99,irish_setter,81.0
4134,66f49d2109bb16c9e787f2475bde0899,australian_terrier,35.0
5466,89f6482c56119d9031029346746fc17a,kelpie,29.0
2030,3277f38f725f3cbb5e57c2f970bc7431,scotch_terrier,103.0
2308,398dfd60791dde4f6e638d8a812325dc,french_bulldog,48.0
119,02df8523833c432f90071f86dff69a8f,bluetick,6.0
5665,8ece811c1c9f81737fc824116b70f51a,afghan_hound,20.0
5061,80230fb58bcf23e7d53bfeb6c562bada,afghan_hound,20.0
424,0a409042dd36b2c8293c67d4d4ea9ef9,sealyham_terrier,47.0
8497,d559926a39b741a19969b9e634ed1933,walker_hound,57.0
8461,d47ae5d9f7c17055130be743362f4bfd,irish_water_spaniel,40.0
6214,9cbdcc4ff6fc0daf8e32caa3ca818aef,great_dane,79.0
1156,1ccda12951a853e07cb94db268c8664c,bloodhound,73.0
5035,7f5e1539c7806a7c9cd92361d4f89f25,bernese_mountain_dog,25.0
320,07bbf36ce2c7407751219804b3d187ec,yorkshire_terrier,86.0
7948,c6ae68d5e1e8d543b2cabc4c76097cbf,papillon,99.0
10076,fc71c9e6334f37a9f42c00e599af8b02,african_hunting_dog,88.0
3408,54c60fe48c432816a32b860a32bd9be3,miniature_poodle,31.0
7061,b13e4a67a6592e0088b088d1cc2aa9ec,standard_poodle,98.0
7161,b39b851ef02720a4fc4ac85dc1ade7b9,cardigan,61.0
6069,995b2eea7f725108196ad726553ceb41,pomeranian,117.0
6804,aadf0358c789a5b5aa558c66f580e92d,dingo,101.0
5519,8b3ed0409cab6259bd3f444bdb99bc38,pomeranian,117.0
6053,98e71279e0d96b32ec28498e630aa069,afghan_hound,20.0
7286,b693577aa9e7c6669457395d2aad073a,maltese_dog,111.0
2923,48407b46374cda8bbeae5257cd7cebb7,toy_terrier,51.0
3944,61ed92e20581e6de8e009209ef7a7cad,cocker_spaniel,77.0
